keyword,closeness
dignified,2354.497158411401
manhattan,2354.3100656965166
audacious,2352.5801607314565
road trip,2350.5144122741267
wretch,2350.4090862437665
prophecy,2350.312143000701
restaurant,2347.2943222946483
ambiguous,2347.269041926791
love,2345.479184643311
curse,2345.4165458457032
isekai,2343.9778799276705
teenage crush,2343.7903013637765
transformation,2343.2266161507973
occult,2343.1424995114335
faith,2342.940065266804
professor,2341.525053419262
court,2340.516189543887
child hero,2338.9638460184806
desperate,2336.4960157326377
based on graphic novel,2334.4209960853423
alien,2331.460332500159
love of one's life,2331.1584502583287
parent child relationship,2331.1190731135116
end of the world,2330.716747229884
1970s,2330.284868729322
woman director,2330.280198439245
hostility,2328.6062845266424
middle east,2328.60499490422
arms dealer,2328.5800009262634
counterterrorism,2328.37603608068
malibu,2328.177118685535
farcical,2327.643984067527
awestruck,2327.514058832415
disaster,2327.1625838902614
tragedy,2326.6823403939898
fight,2325.9614198108566
italy,2325.0484643751006
tense,2324.839026073757
volcano,2324.674824260692
reporter,2324.5653680529163
sword fight,2324.4941865342785
masked vigilante,2323.733587843164
narration,2323.3931142395945
virus,2322.8957515063903
foreboding,2320.96621262489
infection,2320.36725902968
gangster,2320.206785978459
teacher,2318.9275348653573
dystopian sci-fi,2318.6019231016294
optimistic,2318.4166329936284
helplessness,2318.2017161192057
euphoric,2318.107088254257
3d animation,2317.798154077184
alone,2317.7927840225184
reflective,2316.9304924933244
torture,2315.833798456517
celebratory,2315.1139126681187
based on true story,2315.0752042230115
pirate,2314.7397531450033
powerful,2313.1816997809105
dog,2311.3413325520814
victorian era,2310.6514367402783
family relationships,2309.5672227189903
angry,2307.117837481091
mask,2306.7354313969345
robot,2305.8658934009322
cruelty,2304.9966312217707
south africa,2304.98368612107
arrest,2304.2163198999315
superhuman strength,2302.7584696154363
musical,2302.041719235523
secret,2300.891767692865
explosion,2299.608227811576
catholicism,2299.54275871886
forbidden love,2298.7206671733165
investigation,2297.509007645709
military,2297.200416453739
drugs,2297.146474837628
dark fantasy,2296.9472100144053
melancholy,2295.73274840596
hatred,2295.4907044912757
competition,2295.1333077532345
buddy,2292.2873568175683
violence,2292.2543190469155
commanding,2290.6813691138755
diary,2289.9764188022077
future,2289.4150309877873
factory worker,2288.176519055229
1960s,2287.60756917988
chocolate,2287.3775918838355
sports,2287.2386806255718
grandparent grandchild relationship,2286.9576110389744
candy,2286.7787625300457
ominous,2286.5597119189947
ice age,2285.5897059860936
antagonistic,2284.4574137553495
fashion magazine,2284.455391383924
rat,2284.106591905684
mischievous,2283.7922407245455
tricks,2283.1224553817074
prince,2282.888611279066
curious,2282.2849573824565
self sacrifice,2282.108728611088
coffin,2281.5129656237746
obsession,2281.4698194975877
mystery,2281.210672581117
garbage,2281.0898601721105
army,2280.8518177995384
malicious,2280.417941990722
embarrassed,2280.153222359754
las vegas,2278.876131351514
fourth of july,2278.8397805062873
high school,2278.7004255404563
unlikely friendship,2278.4536145054194
killing,2278.373059718852
space,2278.2146573606747
code,2277.948885113731
suicide,2277.44459573889
blackjack,2277.4322801983058
pretentious,2277.429441801788
twist,2276.5317384025907
swashbuckler,2276.300755836658
class society,2276.0547279015086
exotic island,2275.9556257439235
shaggy dog story,2275.6333627945487
hitman,2275.2712224130755
dual identity,2275.2181680035887
memory loss,2274.750121462071
newspaper,2274.690761940788
cartoonist,2274.427753599324
victim,2274.319620640373
bar,2274.319620640373
defiant,2274.104690513423
confidence,2273.8630824114766
daughter,2272.9916838274185
work,2272.7632397804705
psychopath,2271.7117258346284
sympathetic,2271.287290374725
friends,2270.938972967319
narcissism,2270.834361488426
spider,2269.959313163946
mouse,2269.4910887283622
amnesia,2269.357563647005
desert,2269.3515892579694
forgiveness,2268.778762959726
remake,2267.955272559752
flying,2267.8337707676305
travel,2267.7925147870924
sewer,2267.334968144795
fire,2266.607365680934
immortality,2266.4267920766456
animals,2266.0150445434206
space opera,2265.3479524700615
evacuation,2264.889424293393
prequel,2264.767568976399
river,2264.7127167015274
cooking,2264.467698778089
world war ii,2264.4039824315587
provocative,2264.352079188074
leaving one's family,2264.2561426373873
food,2264.21514135381
sarcastic,2263.770457309296
massacre,2263.218462945804
invisibility,2263.1626883604167
elasticity,2263.1626883604163
ship,2262.8295701237525
soulmates,2261.245811261014
resistance fighter,2260.5390237085435
thoughtful,2259.447829066071
on the run,2259.037271646974
fate,2257.9110544396185
monster,2257.8750593329164
trailer park,2257.863862206995
sinister,2256.916646318319
terrorism,2256.5096179818415
warrior,2253.8881540892808
ancient world,2253.7298610617318
planet,2253.467758804667
romance,2253.1439847096917
war,2253.122433263393
talking animal,2251.9489683568227
politics,2251.537218989953
showdown,2251.3268157653492
fascism,2249.5483329145422
massachusetts,2249.153833821224
boston,2249.1538338212235
lighthearted,2248.7142035852667
authoritarian,2247.7314600194663
mourning,2246.8280038412245
assistant,2246.789001033818
1980s,2246.7709359907817
balloon,2246.676456698254
age difference,2246.676456698254
drug trafficking,2244.6197257631084
journalism,2244.4163139156767
undercover cop,2242.7936874134807
retirement,2242.2584416667414
texas,2241.6306040594054
sheriff,2241.043793405686
motel,2240.8327439204777
neo-western,2240.646907495679
usa–mexico border,2240.6469074956785
drug cartel,2240.4668052500037
vietnam veteran,2240.3459918020835
cannibal,2240.0026532751776
fashion journal,2238.17789908883
fashion,2238.17789908883
fortune teller,2237.794103704896
compass,2237.6139091196665
bondage,2237.6139091196665
spy,2236.9556759997176
success,2236.18772438774
loving,2236.1359278278883
alcohol,2233.086614582546
slapstick comedy,2232.0936349453423
mobster,2231.3821715145637
dreary,2231.281788972553
irish-american,2230.7993270375405
mafia,2230.518271701132
island,2230.2767463102814
rural area,2229.1577040334646
introspective,2228.908737656528
car race,2228.596341133829
action hero,2225.076696151166
alien invasion,2222.8380965826364
casino,2222.030102331186
callous,2220.9275877121513
airplane,2220.0960407210773
biography,2216.978630191422
survival horror,2215.8469262585786
dreams,2214.5732250360447
intimate,2213.9067989763153
parody,2213.6382559860713
18th century,2213.584245069521
africa,2212.357250466151
zoo,2211.2605522247504
penguin,2210.4226653817427
usa,2209.835021162954
satirical,2209.7430434172247
cartoon,2209.387670550291
zebra,2208.230639581224
hippopotamus,2208.230639581224
giraffe,2208.230639581224
madagascar,2208.230639581224
lemur,2208.230639581224
washington dc,2207.287652410099
hospital,2204.6732207484147
fairy tale,2204.5670298940227
based on short story,2203.110574920802
princess,2202.098792604883
fugitive,2200.4886641236353
zombie apocalypse,2199.6737025150683
loner,2198.882458748696
secret agent,2198.388177427468
wedding,2198.0938439276074
double cross,2197.9118732453394
holiday,2197.751165359286
disaster movie,2196.18811755645
macabre,2195.0078593251706
mi6,2194.8740457526674
british secret service,2194.8740457526674
rio de janeiro,2194.789186131984
adventure,2194.528166699036
police detective,2194.4890371936326
helicopter,2194.425481248547
faun,2193.894264890097
virginia,2193.312420077263
husband wife relationship,2193.224766182385
poker,2192.943297888875
surrealism,2189.8278785471293
strong woman,2189.733228883672
kung fu,2189.5024765796743
corruption,2188.3545501531207
cautionary,2187.623385559598
china,2187.355726875237
pipeline,2185.7350666607463
romcom,2184.7203114052077
secret society,2184.2461961628937
based on tv series,2183.4099522678166
bravery,2179.9501621464815
demon,2179.2916072878793
cynical,2179.201150436877
genetics,2179.18675065544
master,2179.0844878232897
winter,2179.01275323789
supernatural horror,2177.7284986280492
kingdom,2175.9078566913863
slum,2174.2726488497265
greed,2173.343711016166
wuxia,2173.0288014861553
period drama,2171.757766297448
germany,2171.138516719543
sincere,2170.467599880795
cheating,2170.36949009787
fighting,2169.0031376078905
vibrant,2168.898839430334
invulnerability,2168.8495343140257
sensei,2167.198154761988
parallel world,2165.7876612326254
complicated,2165.3322321490773
assassin,2164.779932400518
whimsical,2163.8788067219184
admiring,2162.602901833332
shop,2162.2349088745505
hostage,2162.035445304444
maya civilization,2160.717018197034
shootout,2160.0125517647843
artificial intelligence (a.i.),2158.9138212885236
usa president,2158.6555407830406
orphan,2158.512267530095
apocalypse,2155.555396710771
joyful,2155.155243419962
traitor,2154.8112362812303
wonder,2154.8058872699617
magic realism,2153.256203675126
serene,2152.1553303539977
mysterious,2151.237900252612
lovers,2151.2212065868066
surveillance,2150.6763079633697
christianity,2150.5301804505843
shipwreck,2150.3682051613596
destruction,2150.236120647627
louvre museum,2147.7328936854633
tomb,2146.847946455332
loyalty,2146.8333008576337
sect,2145.9977330327383
modest,2145.9977330327383
monk,2145.4312981066214
computer hacker,2145.3136796444965
fake identity,2145.1088521234133
satire,2144.4489347095473
female villain,2144.1495027491637
american dream,2143.764974810295
funeral,2143.069884283684
race against time,2142.745027865172
ark,2142.6706386861447
flood,2142.6706386861447
2010s,2142.6705032971972
earthquake,2142.083204548727
natural disaster,2142.0554812906403
suspicion,2140.863798815893
creature,2139.140494080218
killer robot,2136.5367184831193
gas station,2135.2654812118803
human clone,2134.240243739615
exuberant,2132.456142186939
architect,2130.4981440667652
hotel,2130.3342833170527
marriage,2126.6571153785017
historical fiction,2126.601451945102
tea,2125.831403886922
alaska,2125.5054257441643
tree,2124.4253950444927
nazi,2124.18467810752
alcoholism,2122.215685601724
soviet union,2119.143185908793
slavery,2119.0264563967476
jealousy,2117.4189268411187
flashback,2113.99103949472
slasher,2113.3212583160025
playful,2112.8174024929203
best friend,2111.1139725109815
inflammatory,2109.1290981833454
foot chase,2108.844096987227
sardonic,2108.760095108931
afterlife,2106.8495266354334
kidnapping,2105.1342249100776
chase,2103.6056980431395
skeleton,2101.4155640878794
baffled,2101.0973193453037
interrogation,2099.5873757102518
time travel,2097.720238385296
heir to the throne,2095.7912992988445
dna,2091.111273043513
dinosaur,2090.8336700529144
marriage proposal,2090.05473456726
gunfight,2089.972182129367
religion,2088.553586098586
moon,2088.437870588704
summer,2088.2259628855495
alternative reality,2086.9892496466023
prejudice,2086.1372314792898
date,2085.74573801027
new love,2080.7607774272637
sister,2080.4577783680875
pregnancy,2080.381064970942
interview,2079.7014701012195
critical,2079.600790297961
private military company,2079.433237213646
corpse,2077.8415600912485
nypd,2076.473728294901
the white house,2076.441995263673
dysfunctional family,2075.996041391731
rescue,2075.434591314683
ironic,2075.3159167509093
sadness,2074.3652233003095
cowardliness,2073.5346108784356
cheerful,2073.368823583936
dysfunctional marriage,2073.2097088932505
bank robbery,2073.1219679451638
central intelligence agency (cia),2072.9432167258333
prostitution,2072.8042599200344
berlin,2072.775797967217
spacecraft,2072.514803180128
mass murder,2072.2063114049715
ogre,2071.787639048067
liberation of prisoners,2071.7629201168606
sentimental,2071.454379712931
ambush,2071.4076696015545
stage,2071.098450677911
assault,2071.0984506779105
ex special forces,2071.0685014720884
saber-toothed tiger,2070.6834755197015
mammoth,2070.6834755197015
pseudo-documentary,2070.2724623502354
ultimatum,2070.258515922645
hostage situation,2069.3777647087895
street gang,2069.2297015808094
racism,2068.783111579097
sex trafficking,2068.7819547327417
missing daughter,2068.65950904319
albanian,2068.562889881623
army veteran,2068.343871419471
bride,2068.2458795921034
teleportation,2068.043581458042
father,2067.447628706021
alternate history,2067.182683697785
based on short film,2067.172619258999
excited,2066.0371546692577
human animal relationship,2065.5931741667905
new jersey,2065.348606040414
post-traumatic stress disorder (ptsd),2065.0293468145924
underground,2065.0293468145924
ghoulish,2063.2980000191437
single parent,2061.1749525184923
escape,2060.5411865794663
motorcycle,2058.7632657182166
love triangle,2058.4549981692126
shyness,2058.216011353944
reboot,2057.3677747416905
space mission,2057.166780447327
black hole,2056.832536184378
woods,2054.038850666308
talking cat,2053.964182170475
single father,2053.354780200561
salesman,2052.4968457164196
bus,2052.4968457164196
marriage crisis,2051.7783299282682
children in wartime,2051.6548397798406
espionage,2051.3811978871668
coming of age,2050.5786911074388
based on toy,2050.399073826036
gun,2049.988430976225
opposites attract,2049.4821166839874
pedophile,2049.4486379025266
married couple,2047.4323285453986
bomb,2047.0904809333483
furious,2047.0496323298476
europe,2047.0320216503665
spain,2046.8553196266712
apologetic,2045.452498052813
interpol,2045.333734911011
russia,2044.787945235251
moscow,2044.787945235251
female protagonist,2044.769472205005
madrid,2044.0667796108173
prosecution,2043.895331338797
forest,2042.851654540185
birth,2042.35583567604
live action and animation,2040.6817324832914
poison,2036.8933629657247
queen,2036.761799976557
petrol,2036.2803763687698
bachelor,2034.844680261516
gloomy,2033.1158660419303
resistance,2032.491786107671
hiding,2032.1365505181889
servant,2031.6901443999425
surfboard,2031.6070966029608
wilderness,2030.7122897373138
enchant,2029.8656285327872
rebel,2025.0757605994079
museum,2021.8772344121273
pharaoh,2021.8772344121273
magical object,2021.8772344121273
inanimate objects come to life,2021.8772344121273
security guard,2021.606441636036
genghis khan,2021.3694699932005
found footage,2021.119062488915
jungle,2020.6299984965872
rape,2020.2263927415904
family,2017.139778072401
black and white,2016.6828184020565
pretend relationship,2014.8555324522365
giant monster,2014.7449241363547
prehistory,2012.949604025228
honeymoon,2012.4059794348423
held captive,2009.763621956927
anthology,2009.3761767967512
insanity,2008.7541236243692
camping,2007.0999518432766
vatican (holy see),2003.654345318121
1990s,2000.825816237471
disheartening,2000.2930111553317
assertive,1999.8134640371932
nostalgic,1999.1816152919312
kaiju,1999.1202287198953
uncle,1998.9260341580473
fbi,1998.4091768703327
refugee camp,1995.6162901483565
terrorist group,1995.519287800953
quarantine,1995.3470393368616
hippie,1994.7873536233878
harsh,1994.7563482914468
based on play or musical,1994.0438005554327
death game,1991.9460871686954
mind game,1991.2586849413883
death match,1991.2586849413883
american football,1989.731889866096
animal lead,1987.2512212088998
mission,1987.2316340366403
apathetic,1987.0268917664837
movie business,1986.8266284811396
ex-girlfriend,1985.523349100567
explosive,1983.116391702142
1930s,1982.3542252546342
fog,1982.3417888464112
religious fanaticism,1982.233390662955
shanghai,1982.0293662683641
ghost town,1981.001634819056
prehistoric creature,1978.4697167353502
letter,1978.0942330423136
mercenary,1977.6490581700286
smuggling (contraband),1977.5222136064476
giant insect,1977.3052667430143
confession,1976.1257242477589
rwandan genocide,1976.1252944475036
church,1976.118727409362
journey,1975.9915520548811
questioning,1975.9915520548811
nerd,1974.8762172993806
brutality,1973.8148318590581
suitcase,1973.6343098223751
secret government organization,1973.6343098223751
disguise,1973.6343098223751
e-mail,1973.6343098223751
village,1973.4683917733314
computer,1973.3163174853128
celebration,1973.3163174853128
fish out of water,1968.5978645241682
countryside,1967.9472829792323
possession,1967.1699967765735
redemption,1966.2472260929003
treasure hunt,1965.6787046050117
riddle,1965.6649893781441
holy water,1965.632347867457
mysticism,1965.5011363959234
exorcism,1965.302511870739
1900s,1965.1754024767765
angel,1965.029856142438
death,1964.939614817377
conceited,1964.7287487623319
treasure,1963.462152407427
father son relationship,1963.2419835478784
misanthrophy,1962.9887473363885
archeology,1962.9686538561318
archaeologist,1962.9686538561318
capitalism,1962.6576307802713
deaf-mute,1962.1604167383719
nationalism,1962.0449661801101
machinegun,1962.0023131052208
pastor,1961.8808857967908
first love,1961.7523025520413
relationship,1961.6737479429428
criminal organization,1961.4468491462471
aggressive,1960.0223272272344
accident,1959.9557231695271
adventurer,1959.8539829589608
1950s,1959.7391261001087
slovakia,1959.404329953169
mexico,1959.1117123691802
symbolism,1958.9868410464876
mexico city,1958.120532040349
peru,1958.0960204537241
blackmail,1957.3625061105959
buddy cop,1955.6689418758729
road movie,1954.983823224519
vietnam,1954.2521789811842
enraged,1953.5903905805148
angry mob,1951.3718678862087
assassination,1948.1575229729604
pollution,1946.4197987292846
father son conflict,1944.0478309157152
humiliation,1943.91084690805
employer employee relationship,1942.96831359834
falling in love,1942.872661165338
investigator,1941.8785326928914
rome,1941.0264642285315
loan officer,1939.3358435770724
life changing,1939.1274930704622
horror,1938.7341801380117
ex-wife,1938.4954060784546
premonition,1938.456701629973
cheating death,1938.4567016299727
best friends,1938.4281855337429
unlikely romance,1938.1795170857756
female friendship,1937.457039718573
derogatory,1935.8753613358774
family holiday,1934.8883805526298
single mother,1933.87149044405
melodramatic,1932.282350159274
gang,1931.8480714030504
family's daily life,1931.661602505656
literature professor,1931.3060110953395
widower,1929.7337711312239
priest,1929.479663173317
shark,1929.404402160448
michigan,1929.1961469786747
exploitation,1929.0805322139508
detroit,1929.043524643664
dance,1928.4151506667567
chimp,1927.1110589826908
technology,1926.289333890223
heart attack,1924.5166039410694
mean spirited,1923.33035002239
pessimistic,1922.8717326230467
law enforcement,1922.2131092676398
scathing,1920.6799824869372
victorian england,1920.2761861645831
break-up,1917.9947045113065
pov,1916.4216979167325
hopeless,1915.8692967988763
workaholic,1915.6762591655763
skyscraper,1915.2821005966828
depressing,1908.9925908115895
cruel,1908.5270408261615
regret,1907.8309554968391
adoring,1907.630464964164
suffering,1906.4474789585474
betrayal,1905.555401682968
women's prison,1903.1599421444994
darkness,1902.9716990720474
gothic,1902.5500280240299
familiar,1898.4285095388
japan,1897.0739524887858
peasant,1895.4845117629968
secret organization,1894.7873038356304
legacy,1894.7452360136535
mission of murder,1894.4525119940918
suburbia,1893.6187473231466
affectation,1891.8415880922942
urban gothic,1891.0391211883696
motherly love,1890.867574381836
grieving,1887.9167110552594
person on fire,1887.326724505996
adoption,1886.559402029724
mother daughter relationship,1885.4741860619695
royalty,1884.8484134566972
adolescence,1881.478470495419
beggar,1881.0336507698237
garden,1877.7314134845124
mythical creature,1877.3925926531103
candid,1876.7845432685729
stuntman,1875.3950302572975
grizzly bear,1875.0355156673247
extramarital affair,1874.9552961380864
hidden camera,1873.5255907175183
con man,1872.5748736938503
giant robot,1872.0374836511821
first time,1871.5068752361392
stunt,1871.262956545754
becoming an adult,1870.923612013525
1920s,1870.9198043997533
comforting,1870.4522305634525
homeland security,1870.1110356579782
sarcasm,1870.111035657978
based on song,1869.8112246235723
poem or rhyme,1869.8112246235723
young love,1869.4380581936507
past history,1869.1891853266081
greece,1868.7334946921196
partnership,1868.1041366445565
sexuality,1867.8219917436677
child abuse,1865.2451418068088
high school sports,1863.5058272487242
killer,1862.834058592218
flirt,1862.0006950140496
plague,1857.5162289899845
religion and supernatural,1857.0515723032838
small town,1856.9953113321965
news reporter,1856.3364003269357
lgbt,1855.9763570833072
devil,1855.8991990858883
police corruption,1855.7751325257689
junkie,1855.4131153173848
female corpse,1855.410532726175
soul selling,1855.3420955806737
adultery,1852.1804146525083
prostitute,1851.279830685218
nightclub,1850.946740714325
widow,1846.4342408924704
bribery,1845.9239194343675
dating,1845.7256488387195
genius,1838.4865442396174
father daughter relationship,1838.3444042663086
power outage,1838.2233836584182
christmas romance,1837.6707465777201
american civil war,1837.016399460703
empathetic,1835.5950635027834
drug dealer,1833.8410018983423
mutant,1833.7537931877837
robbery,1832.884253447742
dishonesty,1832.5652457427695
sniper,1832.3973833818802
getaway driver,1831.977010461951
police chase,1831.977010461951
god,1831.3503987207546
lust,1830.136546117413
elves,1829.3510790331502
based on video game,1828.776958688003
factual,1828.2632711764409
time,1827.5017250847422
incest,1827.406756899852
child in peril,1826.2961279817787
social injustice,1826.2961279817785
asylum,1826.2961279817782
guilt,1825.792976412527
pennsylvania,1825.1263335492267
philadelphia,1825.1263335492267
car bomb,1825.0551772395086
writer,1824.979624289422
justice,1822.7233985694677
soldier,1821.5295385095044
vacation,1821.5109413494629
matter of fact,1820.939948383251
drug dealing,1820.3675267023737
ambition,1818.6966382446333
ghetto,1818.6312516104445
cop,1818.6032966217813
heroin,1818.3295805239231
drug smuggling,1818.2880322021645
wyoming,1818.216908583939
anti war,1816.9994964377945
tension,1816.4399182203142
iraq,1815.851256860825
iraq war,1815.665497807804
booby trap,1815.328460747299
us army,1815.2822180750304
ambivalent,1814.204433339957
prayer,1814.0971885504164
witty,1813.9418689428517
giant octopus,1813.7111685696896
space marine,1812.0016428103165
secret love,1809.7250648130316
gay theme,1809.564219603328
cyberpunk,1808.2656829668326
homophobia,1807.934395110741
gay romance,1806.042563101911
gay relationship,1806.0317567733548
in the closet,1806.0317567733548
star crossed lovers,1805.9992172113286
social satire,1804.571555440144
halloween,1804.122715231284
chicken,1803.1918062095522
hero,1802.750030855999
bear,1802.1936795509832
comedy,1802.0626169680083
multiple storylines,1801.5816002005215
mockumentary,1801.3554680928464
lone wolf,1800.6483170403878
rodeo,1800.6410363553978
frustrated,1800.4687646792736
psychological thriller,1797.6029184162542
approving,1796.8743129057173
inventor,1794.0013999743542
sexual predator,1792.1335925018916
compassionate,1789.2780334031072
prison,1785.1477734247974
stalker,1785.0012927213565
fbi agent,1783.38287059698
manhunt,1783.2557610123604
secret formula,1783.1492079466698
16th century,1780.8725432744275
dark comedy,1780.1796984535222
christian,1779.5956351356617
louisiana,1778.5986032633866
new orleans,1777.254951651171
basketball,1773.8242587740208
ladykiller,1773.7742900760422
u.s. marine,1773.3344035138875
high school american football,1772.374914872575
bullying,1772.0318907090052
sibling rivalry,1771.3583685412732
sadist,1770.6799066967694
firefly,1770.1709612425188
kiss,1769.972330295586
turns into animal,1769.3371273102498
cold war,1767.6147734304238
grindhouse,1767.4864092972555
sports car,1767.4864092972555
beaten to death,1767.4864092972555
torture porn,1767.2385724405237
belgium,1766.8159720663016
ex-husband ex-wife relationship,1764.7613661651505
escapade,1764.2689566370398
gold,1764.118775031223
vigilante justice,1763.631308393856
history and legacy,1762.866948663273
historical artifacts,1761.463886477383
superhero team,1760.9295529784645
prison guard,1760.8684841524305
cataclysm,1760.0746585724924
desk,1759.9984335818986
numbers,1759.9591218040387
fish,1759.1747358410153
researcher,1759.1332148336264
grieving widower,1759.1332148336264
snow,1758.851574182154
antarctica,1758.564870704961
education,1756.5563579810048
singing,1755.3601778629557
ocean,1754.1350746856529
private school,1753.6472618371893
tap dancing,1753.0243836563122
crush,1751.3680005526512
hunter,1750.1757859471036
impartial,1750.028958852995
housewife,1749.6686416150637
iceland,1746.7671418687135
psychotronic film,1744.6976197271852
car crash,1744.2116946341052
shocking,1741.4452559694328
infidelity,1741.2265879711633
austria,1740.3010450133377
hoodlum,1738.8000921837602
nurse,1735.2182572604418
teacher student relationship,1733.7684582293125
rape and revenge,1732.1275417090756
neighbor,1730.2738039440908
florida,1729.7849917912733
teenage romance,1728.5945879509263
author,1727.12519906847
bratislava,1726.3147887610255
mercilessness,1726.1689884166224
egotistical,1723.6218735285152
anime,1720.9558124138139
moral ambiguity,1716.0227092114987
haunting,1715.84361061431
school bus,1715.7624385947595
horrified,1715.5561089344671
psychic,1715.2713025812473
dancing,1714.1624727786684
christmas music,1714.097879611821
demonic possession,1712.9954055745916
bakery,1710.7082438604486
training,1707.9850673672208
political corruption,1707.2205103254578
drug addiction,1706.5594478870385
president,1704.5926913461153
dictator,1703.9889327790565
political thriller,1703.97691536627
cocaine,1702.809588320729
heartbreak,1702.7469737422957
communism,1702.7469737422957
violence in schools,1701.7192982582394
warlord,1701.5682005369201
civil war,1701.5682005369201
religious fundamentalism,1699.005381720059
evil,1698.6224915858738
lie,1698.5499870876451
religious cult,1697.2807148945428
transport of prisoners,1696.8204956854227
orphanage,1696.4688916775692
condescending,1695.9994464349436
nun,1695.7065063128568
missing child,1695.548322646308
classroom,1695.4967718051887
evil child,1694.9187756128206
evil little girl,1694.9187756128206
laser,1694.656734504146
conscience,1694.066914495676
pedophilia,1693.643241195651
child murder,1693.319156012705
teenage girl,1692.9265060293747
single,1692.9260253063158
experiment,1692.8528292782073
prison escape,1689.042337594099
desire to have children,1688.0401186112388
based on movie,1685.3962305896775
haunted house,1684.1254223522635
brothel,1683.4536216067693
approach,1681.208299804732
college,1680.2023308897285
dubious,1679.577827943026
sex,1679.411714302434
jerusalem,1678.4618199138274
school performance,1678.1943138219533
thailand,1677.7343382410022
knight,1677.4127602736517
muslim,1677.4127602736517
12th century,1677.4127602736517
hope,1676.8138345503755
pianist,1676.5041941992163
vegetarian,1676.2639941581222
spoof,1675.4019616102182
gambling debt,1675.05783072876
rice,1674.5697257458917
hotel room,1668.619257493734
research,1668.4330554762748
painting,1666.7462254339803
horse race,1666.3391121319949
dream girl,1655.2002227406695
girlfriend,1653.4680750264376
biting,1652.7702745191748
candlelight vigil,1652.0316916520555
beauty,1650.6625151038525
harvard university,1650.573267853235
studies,1650.1630661412405
dormitory,1649.8742657651837
cohabitant,1649.8742657651837
gambling,1649.828156706933
card game,1649.828156706933
goat,1648.1758861344579
secret service,1645.8523273478252
businessman,1644.4625946824988
chipmunk,1643.0494936102803
child kidnapping,1642.555416066663
prisoner,1640.7492881792816
